Datetime,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
59:46.9,0.0002255,3.398107184413904,0.014543828656868749,-3.632405419,0.004374919,5.3693291655061035
41:23.0,0.0002233,3.3977808078437812,0.014536847,-1.612511441,0.004374914,5.369357090774136
40:24.2,0.0002227,3.396391525759193,0.014500195,-6.045459246,0.004374883,5.370751608846479
23:31.5,0.0002157,3.410745113527595,0.014467034169780997,-5.855405108,0.00437486,5.371957631359607
28:02.3,0.0002178,3.395304185635201,0.014439109,-4.492165081,0.004374831,5.373315497517658
14:43.6,0.0002176,3.392543074758546,0.014400711658205213,-3.481750343,0.004374806,5.374327788483815
08:59.2,0.0002162,3.4000287919203496,0.014374531719425298,-5.072858812,0.004374789,5.374685580980474
35:45.9,0.0002158,3.4007147063163834,0.014360569085409343,-1.543799574,0.004374778,5.3746210037981506
04:58.5,0.0002154,3.4009136738511105,0.014315190524857491,-5.845343284,0.00437475,5.374886293844454
34:25.3,0.0002186,3.399185797891636,0.014282029,-4.386073497,0.004374723,5.375434327
23:46.8,0.0002206,3.392169574298619,0.014245377354777718,-3.359261391,0.004374699,5.375820044994271
10:02.1,0.0002223,3.389769746577127,0.014238396037769739,-1.842322435,0.004374694,5.376115005637858
50:39.4,0.0002226,3.392265567407479,0.014193017477217889,-3.996348456,0.004374659,5.3763157185018375
20:45.3,0.0002245,3.3898500317227187,0.014166837538437973,-4.633069002,0.004374641,5.376310483
39:20.2,0.0002241,3.395546786401228,0.014138912270406064,-4.278643245,0.004374619,5.376619405791684
21:56.4,0.0002254,3.3919304641910957,0.014117968319382132,-4.073202284,0.004374598,5.377799248366032
08:24.7,0.0002263,3.3910612902236026,0.014088297722098228,-3.853030745,0.004374576,5.378373461689938
41:31.4,0.0002261,3.3917576765951485,0.014070844429578285,-5.267637557,0.00437456,5.3787591794546294
30:11.5,0.0002254,3.3863331932799503,0.014056882,-5.822317156,0.004374541,5.3808326306059975
50:01.9,0.0002302,3.3689671672226065,0.013999285930246517,-4.928075024,0.004374524,5.394800500609709
26:42.0,0.0001702,3.977017189337155,0.013962634015954637,-4.302524585,0.004375444,5.425876087941467
55:26.1,0.0001418,4.1436751889515895,0.013913764796898796,-5.114635013,0.004375416,5.427237444758024
20:31.9,0.000143,4.1442005330564395,0.013887585,-4.724998984,0.00437539,5.4271606502709355
46:03.0,0.0001424,4.167266804450796,0.013866640907094947,-5.406113725,0.00437537,5.426968664053216
32:40.0,0.0001303,4.214457016766219,0.013845696956071017,-5.756074929,0.004375346,5.426322892229978
51:37.4,0.0001317,4.2117360484623605,0.013814281029535119,-5.127714511,0.004375319,5.426312420254467
02:22.4,0.0001236,4.209083147999329,0.013789846420007199,-5.060549005,0.004375289,5.426410158692578
29:13.6,0.0001228,4.118886277585514,0.013763666481227283,-5.360407042,0.004375265,5.426417140009586
02:51.5,0.000121,4.128784039773574,0.013739231871699363,-5.46816367,0.004375246,5.426448555936122
41:28.6,0.000121,4.107632394568655,0.013702579957407481,-3.948214021,0.004375223,5.426799367115773
11:59.1,0.0001436,3.9429954862280296,0.013683381335635543,-4.158765306,0.004375201,5.427802931
14:18.0,0.0001436,3.930420389,0.013660692055359617,-4.645008799,0.004375181,5.429139853642697
33:37.1,0.0001524,3.887076882323383,0.013636257445831697,-6.076480728,0.004375166,5.4307350845790205
59:11.7,0.0001459,3.8661434032749633,0.013606586848547793,-3.827939891,0.004375138,5.432644474780702
33:18.6,0.0001491,3.8399337938977642,0.013583897568271866,-4.947833896,0.004375122,5.4327491945358215
30:05.9,0.000151,3.842213193900869,0.013571680263507906,-2.076308255,0.004375112,5.432632257475938
03:09.6,0.0001537,3.834093922220591,0.013529792361460043,-4.517264661,0.004375081,5.435808756714567
17:04.9,0.0001602,3.793422514661368,0.013500121764176138,-4.399140777,0.004375061,5.436559248292925
31:35.1,0.000158,3.802536624015282,0.013472196,-4.065339576,0.004375041,5.436890860850804
38:26.5,0.000159,3.8082141800720195,0.013451252545120298,-4.287190123,0.004375022,5.437780978769321
53:37.6,0.0001574,3.824293898470643,0.013425072606340382,-3.957849983,0.004375001,5.438534961006183
16:03.4,0.0001575,3.828901567695908,0.013398893,-4.373070794,0.004374982,5.439433806
22:33.2,0.0001576,3.827445963099745,0.013377948716536536,-5.638490352,0.004374966,5.439306396535564
04:33.2,0.000159,3.838717299409124,0.013353514107008616,-4.661701128,0.004374944,5.439692114300255
10:05.9,0.0001707,3.7814129040783944,0.013320352851220723,-3.77648933,0.004374749,5.440570014914008
31:26.5,0.0001568,3.8637767368092586,0.013299409,-4.273464853,0.004374902,5.44070266
46:06.3,0.0001567,3.862462503882507,0.013288936924684825,-1.845038167,0.004374894,5.440323923489477
37:00.7,0.0001562,3.8715033094078377,0.013238322376376989,-3.700434863,0.004374859,5.443348579083183
59:53.9,0.0001562,3.8695258513653283,0.013229595730117017,-1.49826917,0.004374852,5.4433415977661745
39:03.2,0.0001563,3.869557267291864,0.013194689145077132,-5.755561802,0.004374824,5.443194990109007
20:09.9,0.0001554,3.8544287533355774,0.013161527889289239,-5.544464229,0.004374803,5.443996096235673
57:17.4,0.0001643,3.7712376345392675,0.013119639987241376,-4.24458489,0.004374783,5.456668931934403
15:03.2,0.0001628,3.765642108957374,0.013096950706965448,-3.623153429,0.00437476,5.460382992582647
11:06.7,0.0001712,3.7352454547046405,0.013044590829405619,-4.121888244,0.00437474,5.464018513414552
28:53.3,0.000171,3.7102697931086013,0.013039354841649637,-3.741280803,0.004374717,5.465395578194375
34:31.8,0.0001731,3.7116102059741336,0.013014920232121715,-4.489454584,0.004374698,5.466142579114228
06:39.2,0.0001737,3.7076308552795862,0.012999212268853767,-4.853284175,0.004374678,5.466200174979544
56:42.1,0.0001734,3.7075243901952146,0.012992230951845788,-1.222276764,0.004374666,5.466687121840851
05:24.0,0.0001728,3.7004540613953854,0.012950343049797926,-3.77023407,0.004374631,5.468097347876463
16:01.6,0.0001761,3.715544178108128,0.012894492513734106,-5.285034999,0.004374592,5.472521757530267
34:41.1,0.0001732,3.708538426490623,0.012873548562710176,-4.134006065,0.004374565,5.476590120016668
54:19.6,0.000173,3.6921602567899083,0.012854349940938238,-4.280393811,0.004374543,5.479253492455211
46:29.5,0.0001757,3.6835400756143084,0.012845623294678265,-0.631742867,0.00437453,5.479761383
08:48.4,0.0001973,3.6394740026599557,0.012838641977670288,-3.883331406,0.004374481,5.493352262152821
44:25.9,0.0001491,1.5080395228809367,0.012812462038890372,-1.859746056,0.004375206,5.513413076575244
49:02.6,3.22e-05,2.541269204073824,0.012815952697394361,-0.510096909,0.004375186,5.513217599699019
09:44.1,0.0001421,3.997559714633128,0.012786282,-4.206644923,0.004375549,5.5173610113432545
53:47.0,0.0001387,4.0111872454326996,0.012749630185818577,-4.536711119,0.004375521,5.519362903995292
01:11.3,0.0001383,4.016925888013257,0.012726941,-4.755365968,0.004375501,5.520038346415814
23:21.3,0.0001363,4.034883580687027,0.012686798,-4.660222834,0.004375483,5.521832544886864
55:39.4,0.0001339,4.074773080741357,0.012660618393966868,-1.653217755,0.004375452,5.522094344274663
19:01.9,0.0001353,4.078506340011373,0.012613495,-1.782312779,0.004375407,5.522741861427153
07:20.5,0.0001299,4.093266589,0.012547171992587236,-3.918135016,0.00437537,5.527771900331401
01:47.2,0.0001012,4.435618158261933,0.012541936004831252,-4.277147498,0.004375328,5.537739476
06:01.3,9.51e-05,4.458686174985542,0.012533209,-1.656682234,0.004375319,5.538093777527695
50:35.8,0.0001015,4.312926747834488,0.012500048102783387,-4.17034382,0.004375277,5.539797218877641
13:26.9,5.28e-05,3.462605826921354,0.012585569236131109,-3.437417235,0.004375104,5.512304792500227
56:02.2,0.00011,4.176759650252394,0.012437216249711593,-3.190748107,0.004375219,5.542697956094456
34:06.7,0.0001114,4.159655424,0.012433725591207605,-1.432360301,0.004375214,5.543170940321747
29:59.4,0.0001128,4.1202179638047856,0.012398819006167718,-4.003621243,0.004375178,5.545443359007844
10:09.2,0.0001085,4.107246676803964,0.012360421762623842,-3.010621401,0.004375154,5.546125782745373
26:19.3,0.0001072,4.105942915852724,0.012341223140851903,-3.974245606,0.004375135,5.549066662534984
13:30.4,0.0001019,4.1017209643921495,0.01232377,-4.009127757,0.004375113,5.549450634970422
37:58.4,0.0001037,4.083878463449012,0.012306316555812017,-4.655381291,0.004375095,5.550352970193703
40:03.6,0.000104,4.075387436638059,0.012274901,-4.358996459,0.004375073,5.551393186427892
57:13.0,0.0001076,4.072947466343771,0.012253956678252187,-4.003984272,0.004375052,5.553674331760248
52:53.7,0.0001097,4.0716978105993435,0.012231267397976262,-4.005949512,0.004375032,5.555220693477516
43:17.4,0.0001131,4.052237389439607,0.012215559434708312,-5.586284064,0.004375017,5.5551037564176315
37:33.7,0.0001172,4.056380801083841,0.012166690215652472,-3.745754082,0.004374972,5.557334287201681
00:31.3,0.0001229,4.043482817911603,0.012140510276872556,-3.879378235,0.004374954,5.558959188735288
08:31.7,0.0001229,4.046771018,0.012135274289116574,-4.355935151,0.004374935,5.559339670512222
43:02.9,0.0001211,4.040323771965493,0.012119566325848624,-4.706683499,0.004374916,5.559620668521793
40:37.6,0.0001722,4.083293778149594,0.012133529,-5.029206382,0.004374929,5.583290824
12:34.4,0.0001227,4.040470379622661,0.012088150399312726,-0.886370697,0.004374884,5.560531730391335
14:57.3,0.0001142,4.125225313428757,0.012058479802028822,-3.028617491,0.004374854,5.562462065
47:10.7,0.0001158,4.116050117551024,0.012044517168012869,-4.699641096,0.004374839,5.563067693794482
30:45.9,9.66e-05,3.996948849,0.012056734472776828,-4.905813349,0.004374829,5.571117152
13:40.9,8.98e-05,4.050324508579421,0.012027063875492926,-4.232461833,0.004374809,5.574119119
11:45.5,0.0001137,4.104427970061993,0.012002629265965004,-5.594593576,0.004374795,5.578084506678642
39:49.0,0.0001294,4.160348319295891,0.011993902619705033,-2.378777305,0.004374786,5.579117741595821
20:15.8,0.0001609,4.243591797969761,0.011953760046909163,-0.958257318,0.00437476,5.581601345121411
46:07.9,0.0001677,4.2249115389856655,0.011873474901317424,-3.425161533,0.004374725,5.588898566723998
00:27.9,0.0001421,4.318023109250311,0.011931070766633236,-3.987733511,0.004374656,5.612570467368797
56:31.9,0.0001388,4.264167484521522,0.011915362803365288,-3.934928574,0.004374626,5.613029488962071
20:56.2,6.93e-05,3.4804238932549643,0.011950269388405174,-3.458780065,0.004374489,5.519446679799388
45:40.0,0.0001276,4.213973560563417,0.01187173,-3.900568277,0.00437458,5.614514764155518
46:47.4,0.0001312,4.2004856561040045,0.011847294962537508,-4.39011917,0.004374556,5.613992910709173
28:32.2,0.000118,4.16244795,0.011843804,-0.758460752,0.00437455,5.615425826
26:49.7,0.0001193,4.147005277164395,0.011815879036001611,-5.442177463,0.004374525,5.615356013
06:26.0,0.0001039,4.021898331052189,0.011779227,-3.02816196,0.0043745,5.616108249762589
15:41.9,9.02e-05,3.4228140653051353,0.011644836769306168,-3.393539658,0.004374357,5.588118404548356
24:29.1,0.0001041,4.0211356221690675,0.011751301853677822,-1.356782309,0.004374473,5.6157923451679785
42:35.2,0.0001063,3.9710760885633665,0.011747811195173832,-4.60880718,0.004374446,5.617624940882573
00:01.8,0.0001073,3.975814657482531,0.011723376585645911,-3.209117697,0.004374422,5.618282930010575
36:48.0,0.0001296,4.075307151492467,0.011700687305369986,-2.343104521,0.004374401,5.617422482689341
22:17.5,0.0001111,4.3092493391005355,0.011684979342102036,-4.199134771,0.004374395,5.617633667528833
31:24.2,8.74e-05,1.7415698127855337,0.011686725,-2.395193872,0.004375574,5.652215621327848
36:30.5,3.73e-05,2.253738427112522,0.011667526049582093,-5.495553122,0.004375464,5.655050036033087
54:59.6,4.08e-05,1.9235779831712585,0.011627383476786223,-0.604674555,0.004375482,5.6564515354224385
16:25.4,4.08e-05,2.066595498,0.011608184855014286,-0.63692824,0.00437546,5.657298020109656
07:01.2,3.87e-05,2.040111871997668,0.011590731562494343,-0.896793803,0.004375439,5.657771004336946
06:20.8,3.43e-05,2.2152992956665987,0.011573278,-1.582147948,0.004375419,5.657681992545094
40:17.6,1.79e-05,2.414095788127257,0.011562806294462434,-1.617393127,0.004375395,5.660385507556433
49:51.8,1.73e-05,1.9763515037638109,0.011547098331194484,-1.386625693,0.004375373,5.664398019506769
39:19.1,1.7e-05,1.9839297233759703,0.011529645,-1.948169672,0.004375354,5.664848314453784
31:14.2,1.61e-05,2.0503342654265984,0.011508701087650609,-0.456794553,0.004375327,5.664555099139448
46:17.0,5e-06,3.031146473,0.011506955758398614,-5.815573203,0.004375318,5.662869111082022
08:24.0,5.5e-06,3.8435588427541565,0.011484266478122689,-2.579457008,0.004375281,5.666658220888101
22:12.1,5.6e-06,3.7669755405058973,0.011463322527098757,-2.426449229,0.004375256,5.668136515
34:20.5,2.2e-06,3.425196439734108,0.011454595880838785,-2.540784003,0.004375234,5.669787596236927
02:03.8,2.8e-06,5.662677124864302,0.011444123905326817,-2.031655752,0.004375224,5.669749198993384
08:06.5,4.34e-05,6.072969125423129,0.011437143,-6.070297026,0.004375011,5.683797354142686
33:24.9,1.6e-05,6.122826200835599,0.011407471991034937,-5.993020828,0.004375135,5.684760775889787
40:41.7,1.54e-05,6.118530945546441,0.011395254686270978,-2.544115836,0.004375123,5.684795682474827
27:28.2,1.36e-05,0.3083228843403103,0.011383037381507017,-0.695595737,0.004375094,5.685439708968813
10:49.8,1.2e-05,0.3909781870562577,0.011358602771979098,-5.804553194,0.004375067,5.6856142418940125
52:12.9,1.13e-05,0.5859750977353242,0.011337658820955164,-5.277720324,0.004375041,5.687104753075215
56:46.6,2.99e-05,0.6521248217151613,0.011309733552923256,-0.081197953,0.004375011,5.694621886163555
24:57.7,3.11e-05,0.3368380736593936,0.011259119,-5.630336174,0.004374971,5.696026876
03:33.3,5.41e-05,1.9716460961004343,0.011239920382843483,-1.847788806,0.004374958,5.697927539766832
32:42.0,4.67e-05,1.9112053441038708,0.011225957748827528,-0.856258531,0.004374937,5.699004407915313
55:55.9,4.3e-05,1.8108000428951407,0.011211995114811572,-0.374819929,0.004374917,5.6992278100595675
39:45.1,3.51e-05,1.7647460399227664,0.011198032480795617,-2.219673091,0.004374904,5.698817657685349
29:35.4,4.71e-05,2.1960203887490692,0.011187560505283653,-2.419703531,0.004374884,5.702697524612533
56:18.2,2.54e-05,3.1128994406870065,0.011143927273983794,-5.536765582,0.004374837,5.708207529061078
32:00.1,1.86e-05,3.4575845146633664,0.011126474,-3.607258715,0.004374809,5.707142878217362
15:47.5,1.65e-05,4.257652170423827,0.011110766018195902,-3.160915194,0.004374795,5.719367164298331
27:10.2,2.23e-05,4.315604082907047,0.011079350091660004,-0.004647812,0.004374768,5.721843787
23:07.6,2.82e-05,4.482084058937779,0.011088076737919976,-4.623822247,0.004374746,5.728027488046726
14:42.1,2.44e-05,4.560386510499252,0.011095058054927954,-4.469022015,0.004374727,5.737392924812928
23:42.0,2.09e-05,4.806285948812733,0.011070623445400031,-4.923240462,0.004374707,5.739328494953389
18:15.7,2.11e-05,4.801791725988847,0.011075859433156017,-4.928708579,0.004374687,5.742239704145716
30:48.5,4.32e-05,5.164659640112485,0.011044443506620118,-4.191404708,0.004374621,5.763389604021383
07:23.9,4.39e-05,5.321529833281735,0.011035716860360145,-5.484674485,0.004374602,5.763996978601077
01:44.5,0.0001882,1.729537512922285,0.010843730642640768,-4.015835057,0.004375578,5.7803018444732075
28:29.4,0.0001979,1.775891712526002,0.01099732,-2.616801818,0.004375464,5.782499214001469
23:17.3,0.0002046,1.778073374090995,0.010974630336540345,-1.575763534,0.004375427,5.784467945397719
07:43.3,0.0002083,1.7875156053442847,0.010983356982800315,-2.948875143,0.004375417,5.785120698537965
56:08.8,0.0002089,1.789555895239866,0.010969394348784361,-6.098447442,0.004375368,5.784755924724298
01:39.0,0.0001745,1.7534485236746071,0.010986847641304304,-2.100203558,0.004375363,5.784764651370558
15:30.6,0.0001808,1.7545341184693477,0.010965903690280372,-1.76456278,0.004375345,5.788942969599832
00:49.6,0.0001851,1.7900917113202282,0.010932742434492479,-4.211805862,0.004375337,5.791262512175733
55:29.7,0.0001749,1.7889938992207237,0.010906562495712566,-2.623071041,0.004375294,5.790777310643678
59:11.8,0.0001746,1.7835729065640291,0.010897835849452593,-2.0601116,0.004375279,5.792161356740509
18:05.5,0.0001755,1.8047961102682804,0.010873401239924673,-0.671819117,0.004375259,5.795613618000955
19:35.3,0.000175,1.8174514926744911,0.010876891898428661,-1.451991765,0.004375243,5.799645328573062
21:17.8,0.0001681,1.8127216504015866,0.010871655910672679,-3.261231483,0.004375228,5.800888003000481
31:49.5,0.0001597,1.8512672469318814,0.01084024,-2.436223072,0.004375192,5.806040214952369
41:09.5,0.0001563,1.8342066534936368,0.010835003996380798,-1.312524249,0.004375171,5.807816960130898
45:08.2,0.0001571,1.8543739330004312,0.010807078728348888,-1.548847066,0.004375132,5.813683011746852
06:16.5,0.0001514,1.841240330379174,0.010779153,-1.16497586,0.004375112,5.815311403938962
33:10.4,0.0001489,1.8546060617909466,0.010786134777324957,-3.407565124,0.004375101,5.816904889546033
27:24.5,0.0001434,1.9750145815567832,0.010749482863033075,-6.135162188,0.004375056,5.825610592
41:49.3,0.0001322,1.9210071131830708,0.010747737533781082,-6.001852194,0.004375035,5.826577504260586
32:46.9,0.0001308,1.9250440597429335,0.010742502,-0.007688175,0.004375013,5.826661280064681
44:36.2,0.0001164,1.8151546393788667,0.010751228,-5.576424699,0.004374964,5.833017769200445
23:49.3,0.0001119,1.4487384708859252,0.010737265558269114,-5.308738315,0.004374889,5.857583278422265
43:25.5,0.0001175,1.474016074442559,0.010700613643977234,-0.789288502,0.004374869,5.861225780571178
57:03.9,0.0001296,1.4938709400132466,0.010653489754173389,-0.216268984,0.004374846,5.8699908240746925
47:08.1,0.0001327,1.5136106138533023,0.010641272449409428,-0.526234223,0.004374826,5.871198591917073
45:25.9,0.0001372,1.5443161913836385,0.010632545803149455,-0.549129452,0.004374805,5.872839201413948
39:21.9,0.0001493,1.6080451436909597,0.010623819156889484,-6.11786772,0.004374784,5.872533768794849
49:30.4,0.0001518,1.6471405189356325,0.010613347181377518,-5.045888239,0.004374759,5.87267514
26:06.0,0.0001493,1.6279331705174351,0.010604620535117546,-5.116034767,0.00437474,5.876436325002308
05:46.7,0.0001476,1.5966481436754367,0.010611601852125523,-5.681500501,0.00437472,5.876045371249861
21:22.0,0.0001452,1.6038511174984171,0.010590657901101592,-6.112116861,0.004374682,5.876169289626753
37:41.1,0.0001277,1.7528219504731413,0.010534807365037773,-0.911100267,0.004374637,5.881070174166354
50:52.7,0.0001228,1.7096704300468335,0.010538298023541762,-2.89357264,0.004374623,5.881089372788124
06:15.7,0.0001228,1.7111609412280364,0.010510372755509851,-3.564815799,0.004374563,5.880413930367603
35:27.3,0.0001194,1.642089536080361,0.010477211,-0.458197798,0.004374524,5.891189593169416
46:38.2,0.0001072,1.646351630113731,0.010505137,-3.273467987,0.004374497,5.896765920129538
43:23.1,0.0002518,0.5115071345404821,0.010552260657557717,-2.40045604,0.00437549,5.935887475
44:50.4,0.0002513,0.5264122463525137,0.010506882097005864,-5.270190973,0.00437546,5.944818325095445
25:43.4,0.0002516,0.5304928261436764,0.010498155450745892,-5.077361762,0.004375435,5.944589686963434
05:33.9,0.0002531,0.5252655650339535,0.01049641,-4.619671855,0.004375407,5.946743423260395
11:40.4,0.0002718,0.5039079709772989,0.010464994194958001,-2.211991897,0.004375384,5.949890251901741
31:25.7,0.0002713,0.5081159598038572,0.010445795573186064,-4.465166582,0.004375353,5.957880369217372
00:20.0,0.0002727,0.5111877392873673,0.010431832939170108,-6.164632072,0.004375335,5.960636244
22:13.2,0.0002727,0.5116101089663498,0.010426596951414126,-1.606032779,0.00437532,5.960466947168826
07:52.9,0.0002623,0.6607502388785172,0.010410888988146176,-4.154082587,0.004375281,5.969005097869584
30:33.7,0.0002615,0.671000558,0.010393435695626233,-3.790626497,0.00437526,5.974642511353525
45:34.6,0.0002626,0.6455501664228986,0.010382963720114265,-2.106320937,0.004375234,5.974188725748006
19:16.8,0.0002602,0.6616508287725463,0.010369001086098312,-5.615664936,0.004375203,5.974460997111318
07:55.7,0.0002666,0.6615687982977025,0.010363765,-2.234428104,0.004375171,5.9738920197751675
01:19.7,0.0002734,0.6456182342637264,0.010362019769090335,-4.558913453,0.00437512,5.974940962655616
55:06.5,0.0002767,0.6347116717680139,0.010349802464326374,-4.041020158,0.004375099,5.9831527367862485
30:47.9,0.0002789,0.6000546688111625,0.010341075818066403,-5.145487198,0.004375087,5.983222549956329
43:16.7,0.0002875,0.6161588218193141,0.010327113184050447,-0.627857764,0.004374889,5.984110922545594
50:12.6,0.000263,0.609432323,0.010316641208538481,-2.410704613,0.004375038,5.983763602024447
10:50.2,0.0002713,0.6326539285799125,0.010309659891530504,-4.419842127,0.004375013,5.994326334657517
26:33.1,0.0002735,0.6261194158604458,0.010302678574522528,-5.119165888,0.004374995,5.998590174020139
28:47.9,0.0002752,0.6193423023749518,0.010292206599010562,-5.610638388,0.004374977,5.998801359
29:04.1,0.0002673,0.6380365239930631,0.010306169233026517,-3.779431955,0.004374954,6.004840198071531
27:37.2,0.0003121,0.6362475615097689,0.010278243964994606,-0.631959288,0.004374772,6.002682971116066
38:51.8,0.0002663,0.601424752,0.010279989,-3.417229012,0.004374913,6.018764434843941
46:42.8,0.0002737,0.5960159769220476,0.010267771989482642,-2.32788525,0.004374908,6.019176332547413
59:24.2,0.000227,0.4181040942907536,0.010330603842554437,-4.682334411,0.004374803,6.049791152956645
26:25.5,0.0003253,0.6453756334976992,0.010335839830310419,-1.90410709,0.004374792,6.049848748821961
54:44.3,0.0003208,0.6277931866131083,0.010321877196294465,-3.833779763,0.004374753,6.054616988338409
30:35.4,0.0003196,0.6167225631677083,0.010295697257514549,-3.654244724,0.004374729,6.059777926936556
16:22.6,0.0003171,0.590060914,0.010306169233026517,-2.114647903,0.004374723,6.059647027242657
23:16.5,0.0003004,0.578655187,0.010365510427594322,-4.391904642,0.004374647,6.082851179647921
24:38.9,0.0002983,0.5834967301974923,0.010348057,-3.834968332,0.004374622,6.068708776719012
35:44.4,0.000308,0.5704015248197789,0.010351547793578367,-1.673594474,0.004374612,6.068841421742163
31:49.0,0.0003081,0.5710071540702207,0.010356783781334353,-4.023676822,0.004374579,6.071928909188941
04:56.5,0.0003027,0.5807321286623333,0.010369001086098312,-1.526520814,0.004374572,6.0723896761114675
06:33.0,0.0002937,0.6136472930256943,0.010295697257514549,-3.327843719,0.004374498,6.0764615292563695
25:12.8,0.0002949,0.6093677456998042,0.010307915,-4.53848961,0.004374482,6.077049705214292
26:47.7,0.0002996,0.5807548179426092,0.010314895879286487,-1.091391033,0.004374473,6.0778159047559175
49:55.2,0.0001876,0.5612385462468086,0.010620328498385496,-1.481451177,0.004375322,6.099145573544541
30:36.1,0.0002009,0.9059759801007286,0.010295697257514549,-3.483619591,0.004375508,6.133024159655003
32:15.6,0.0001803,0.9883799554043888,0.010285225282002585,-4.574342163,0.004375485,6.134226691509626
18:47.7,0.0002089,0.8622799169477985,0.010316641208538481,-1.359628941,0.004375461,6.1371501180067165
45:28.7,0.0002047,0.8677951573841005,0.010273007977238624,-3.841836203,0.004375423,6.140768185546102
55:24.9,0.000199,0.8799286863439653,0.010309659891530504,-5.105564537,0.004375401,6.140876395959724
04:35.4,0.0002182,0.8603914706971406,0.010337585159562415,-1.634392634,0.004375382,6.142330255226636
57:32.0,0.0002034,0.8992808970900783,0.010311405220782499,-5.044560044,0.004375313,6.140478460890271
34:52.9,0.0002502,0.8030574047691269,0.010382963720114265,-1.621531303,0.004375249,6.144639325827024
39:00.2,0.0002648,0.8499683644042304,0.010405653000390192,-1.35530576,0.004375203,6.146985048341705
31:11.9,0.0002424,0.881518681,0.010409143658894181,-0.319135199,0.004375135,6.147428361971712
46:54.0,0.0002374,0.8703607913845323,0.010304423903774522,-4.953677259,0.00437512,6.1713323914070255
15:33.5,0.0002092,1.1115792566441645,0.010314895879286487,-4.80210414,0.004375084,6.201215918859672
21:42.8,0.0002248,1.0835981380761914,0.010238101392198736,-3.932174445,0.004375054,6.208335116878558
56:18.4,0.0002189,1.0188446774979498,0.010313150550034494,-1.313981599,0.004374997,6.203254463426002
31:38.8,0.0002068,1.0696756466330326,0.010396926,-5.893868674,0.004374972,6.196007856371722
