Unnamed:_0,eccentricity,argument_of_perigee,inclination,mean_anomaly,Brouwer_mean_motion,right_ascension
2012-12-26 18:34:02.704224,0.0007599,4.1661550297172765,0.0287385914633386,-0.5150710968730525,0.0043746177877283,4.843969352692542
2012-12-27 21:50:48.980831,0.0007597,4.1667100444194105,0.0286967035612907,-5.921160387084662,0.0043745914785818,4.843763403840807
2012-12-28 22:04:54.905951,0.00076,4.168657831864636,0.0286600516469988,-5.844655624652744,0.0043745683108297,4.84356443630608
2012-12-29 23:58:24.231647,0.0007586,4.169642197562761,0.028621654403455,-5.332478283679494,0.0043745436596531,4.843437027270684
2012-12-31 15:45:50.508575,0.0007543,4.171747064640667,0.0285658038673911,-1.1731405100205097,0.0043745060066581,4.8433305621863125
2013-01-01 15:57:26.165952,0.0007529,4.1723718925128805,0.0285308972823513,-1.1064968578623562,0.0043744829261922,4.8432345690774525
2013-01-02 20:33:52.448256,0.0007519,4.171125727426956,0.0284837733925474,-6.162778532743002,0.0043744557007589,4.843334052844816
2013-01-03 04:11:04.291871,0.0007488,4.18292589849969,0.0285047173435713,-4.171874473676063,0.0043742787836166,4.840607848553201
2013-01-04 21:12:36.385344,0.0007404,4.140687185272175,0.0283912709421917,-5.931623635950369,0.0043744054819803,4.844644795113064
2013-01-05 21:38:57.614207,0.0007393,4.141223001352538,0.0283546190278998,-5.80046737865075,0.0043743822269752,4.844540075357945
2013-01-06 22:03:37.583136,0.0007388,4.141298050510373,0.0283179671136079,-5.6762662584203305,0.004374358622935,4.8444266289565645
2013-01-07 22:14:24.401184,0.0007368,4.141299795839625,0.0282778245408121,-5.612767689574273,0.0043743348879594,4.844295729262665
2013-01-08 22:40:25.791744,0.0007349,4.140626098748355,0.0282429179557722,-5.481874976991707,0.00437431089128,4.844091525740182
2013-01-12 16:06:02.784384,0.000737,4.099068063929118,0.0280963102986047,-0.8204740453747794,0.0043741835348918,4.846222572756867
2013-01-13 18:48:51.933888,0.0007487,4.108014621674841,0.0280526770673048,-0.1013093817612631,0.0043741543461862,4.846294131256198
2013-01-14 20:02:14.790623,0.0007517,4.111372635155679,0.028009043836005,-6.050820897215322,0.0043741298258363,4.846191156830331
2013-01-16 20:30:54.342432,0.0005597,4.191776463136553,0.0278694174958454,-5.970150033858891,0.0043755373974042,4.846587346570535
2013-01-17 22:26:21.959232,0.0005526,4.200176732826402,0.0278310202523015,-5.455337245715131,0.0043755130952799,4.846521024058959
2013-01-18 23:09:34.684992,0.0005434,4.205655321348412,0.0277943683380097,-5.25370110256148,0.0043754981298833,4.846407577657578
2013-01-20 14:11:53.059775,0.0005366,4.21488636776221,0.0277385178019458,-1.296617318611352,0.0043754682865837,4.846231299403128
2013-01-21 22:20:17.611295,0.0005288,4.219103083235028,0.027693139241394,-5.4289234328154485,0.0043754387924629,4.846088182404463
2013-01-23 17:49:56.847647,0.000525,4.2056657933239245,0.0276268167298182,-0.2794202319272845,0.0043754012266112,4.845821147028908
2013-01-24 19:01:12.677376,0.0005246,4.2066065257907495,0.0275901648155263,-6.23380296132366,0.0043753774480665,4.845630906140442
2013-01-25 21:39:27.296064,0.0005176,4.197377224706202,0.0275517675719824,-5.514304939823012,0.0043753513571398,4.8454476465689815
2013-01-27 12:38:25.693728,0.0005176,4.198138188260073,0.0274941717066666,-1.563589862313413,0.0043753140968148,4.845143959279134
2013-01-28 13:58:45.787295,0.0005173,4.197843227616485,0.0274575197923747,-1.194047809130148,0.0043752896638307,4.845006078268227
2013-01-30 11:53:52.670400,0.0005166,4.186961099730301,0.027392942610051,-1.694226011495935,0.0043752443319666,4.84470239097838
2013-01-31 22:05:41.805599,0.0005041,4.179447457300465,0.0273440733909951,-5.275327477322941,0.0043752091659791,4.844561019308968
2013-02-01 22:45:53.902656,0.0004987,4.163533545180781,0.0273091668059552,-5.065914147022401,0.0043751848639105,4.844384741054516
2013-02-03 12:51:29.104991,0.000509,4.199792760390963,0.0272550615991434,-1.3849205067867525,0.0043751452476457,4.8443079465674295
2013-02-04 19:36:29.782368,0.0005159,4.2302854077525565,0.0272044470508356,-5.90923804296429,0.0043751123067356,4.844330635847705
2013-02-05 21:12:32.900832,0.0005097,4.207842218901161,0.0271643044780397,-5.449298406503232,0.0043750852123153,4.844332381176957
2013-02-07 01:52:32.310335,0.0005185,4.219855320142638,0.0271014726249679,-4.21692665765779,0.0043748863048084,4.842189116855509
2013-02-08 18:12:48.424320,0.0005062,4.207489662392258,0.027056094064416,-6.183259971515156,0.0043750150110972,4.8438489249741545
2013-02-11 12:46:25.444416,0.0005183,4.013108852939146,0.0269513743092964,-1.0849455322587307,0.0043748995661846,4.845847326967688
2013-02-12 14:15:48.676031,0.0005184,4.013916940382819,0.0269129770657525,-0.6774408225153401,0.004374874827781,4.845616943506425
2013-02-13 18:09:04.995648,0.0005175,4.024402878528801,0.0268675985052007,-5.933484156932996,0.0043748507437286,4.845585527579889
2013-02-14 21:03:29.922623,0.0005173,4.035176796001362,0.0268257106031528,-5.164153494629405,0.0043748281867536,4.845547130336345
2013-02-15 21:07:34.895136,0.0005247,4.0599220741361375,0.0267890586888609,-5.154030584967839,0.0043748078985774,4.845506987763549
2013-02-16 23:00:02.013695,0.0005268,4.0579638147154,0.0267419347990571,-4.643155259616579,0.0043747849924995,4.845473826507762
2013-02-18 18:22:45.156288,0.0005193,4.022935056627873,0.0266703762997253,-5.787494346320676,0.0043747483864592,4.845442410581225
2013-02-19 22:50:47.261760,0.0005179,4.036421215758034,0.0266284883976774,-4.611371068608511,0.0043747224700206,4.845301038911813
2013-02-21 15:48:00.832608,0.0005223,4.048465732926047,0.0265674018738576,-0.1560795590180959,0.0043746835953853,4.845028767548502
2013-02-22 20:21:19.022111,0.0004936,4.132189177144215,0.0265290046303138,-5.3122377003441175,0.0043746949385533,4.847027169542036
2013-02-24 18:41:55.267296,0.0004956,4.130949993375299,0.026460936789486,-5.712272400888972,0.0043746488213424,4.846821220690301
2013-02-26 18:26:50.489952,0.0004982,4.141950803650619,0.0263806516438942,-5.754779894821295,0.0043745973811833,4.845562838299613
2013-02-28 22:19:58.516896,0.0004977,4.121863809289416,0.0263038571568065,-4.681505379270651,0.0043745456356666,4.84534118148461
2013-03-01 22:49:03.476351,0.0004965,4.099972144481652,0.0262689505717666,-4.515931229121703,0.004374520417396,4.845335945496854
2013-03-03 15:50:15.823104,0.0004978,4.093524898224785,0.0262078640479468,-0.0253509073852171,0.0043744788377461,4.8451073073648425
2013-03-04 18:20:05.508960,0.0005015,4.117383549099547,0.0261677214751509,-5.660371544922418,0.0043744489510578,4.844878669232831
2013-03-05 15:32:11.408927,0.0003584,3.902802298883852,0.026145032194875,-6.166482121415733,0.0043755027765856,4.848659052392652
2013-03-06 19:52:16.555295,0.0003533,3.9687338567071895,0.0261013989635752,-5.076455935704447,0.0043754686141701,4.848655561734147
2013-03-07 22:56:19.851648,0.0003683,3.956993026829024,0.0260577657322753,-4.241769674230677,0.0043754375930725,4.848859765256631
2013-03-09 20:45:49.307327,0.0003809,3.965246688861705,0.0259809712451875,-4.785616014481365,0.0043753931336848,4.848898162500174
2013-03-10 21:00:02.456351,0.0003863,3.975575547375008,0.0259408286723917,-4.715933744095491,0.0043753717983738,4.848826604000842
2013-03-11 23:15:31.535136,0.0003876,4.0046440060669735,0.0258989407703438,-4.134419707928263,0.0043753474962396,4.848769008135527
2013-03-13 11:29:31.604928,0.0003787,4.027514800585107,0.02584309023428,-0.92772452790983,0.0043753135518234,4.848545605991271
2013-03-14 22:16:28.094015,0.0003839,4.058176744884143,0.0257872396982162,-4.393143825585399,0.0043752837958334,4.84847404749194
2013-03-16 13:53:23.511839,0.0003744,4.082833011227067,0.0257278985036484,-0.3004723933648412,0.004375249415082,4.84827333462796
2013-03-17 20:33:02.096064,0.0003689,4.111866563333993,0.0256825199430965,-4.846463428193643,0.0043752246766151,4.84825588133544
2013-03-18 22:21:21.455711,0.0003711,4.115627747872041,0.0256458680288046,-4.358671827529259,0.0043752023378768,4.848168614872841
2013-03-20 16:02:43.070784,0.00037,4.0959840671408445,0.0255830361757328,-5.960573412253198,0.0043751652084289,4.847892852851025
2013-03-21 21:29:45.705696,0.0003696,4.106775437905926,0.025537657615181,-4.522837496971846,0.0043751381576034,4.84772181058433
2013-03-23 20:53:22.793279,0.0003809,4.079995105863325,0.0254695897743532,-4.620181490672576,0.0043750930875313,4.847311658210112
2013-03-24 21:13:45.582239,0.0003825,4.085271236192104,0.0254346831893133,-4.5188511649602905,0.0043750710105952,4.847184249174716
2013-03-25 21:22:25.847615,0.0003752,4.087309780758432,0.0253962859457694,-4.465548809604384,0.0043750496753189,4.847074293431841
2013-03-27 13:21:51.745823,0.0003756,4.082602627765803,0.0253369447512016,-0.2454980125855224,0.0043750119351091,4.846732208898449
2013-03-29 20:17:44.388095,0.0003739,4.0800614283749,0.0252549142763579,-4.671942720298973,0.0043749591860905,4.846386633706555
2013-03-31 18:26:39.181919,0.0003712,4.080981216890701,0.0251868464355301,-5.124653202998271,0.0043749134179591,4.846266205988166
2013-04-01 22:08:35.473055,0.0003722,4.0615574476452565,0.0251432132042303,-4.117109532406984,0.0043748858872394,4.846151014257535
2013-04-03 21:09:25.047360,0.0003679,4.078108404941919,0.0250716547048985,-4.358387338861184,0.0043748405553638,4.845925866784028
2013-04-05 22:10:53.459904,0.0003876,3.93420077212723,0.0249896242300548,-3.91706512953115,0.0043747530336785,4.850852931262408
2013-04-07 18:28:26.641919,0.0003984,3.932369921741888,0.024919811059975,-4.854633314422227,0.0043747130246197,4.850619057142641
2013-04-08 21:27:53.332991,0.0003969,3.955722427133572,0.0248779231579271,-4.076153636179685,0.0043746888097657,4.850606839837877
2013-04-09 21:33:52.323264,0.0003968,3.9753015306824446,0.0248360352558793,-4.052839528031544,0.0043746657729075,4.850596367862365
2013-04-11 19:36:37.764000,0.0004049,3.973439264370567,0.0247644767565475,-4.530365102035697,0.0043746241059141,4.850386928352125
2013-04-12 21:02:07.051199,0.0004053,3.951891429425445,0.0247243341837516,-4.118076444812589,0.0043745995856778,4.850240320694958
2013-04-13 23:09:30.363264,0.0003759,4.051815019760624,0.0246824462817038,-3.644106106494748,0.0043745790793365,4.8503555124255895
2013-04-14 23:29:55.432319,0.0003712,4.076155381508937,0.0246440490381599,-3.5625660691708267,0.0043745585294038,4.850400890986142
2013-04-16 10:25:58.859327,0.0003738,4.067055234789039,0.024593434489852,-0.6667227555788413,0.0043745274209966,4.850310133865039
2013-04-17 13:48:36.717407,0.000354,4.556424613097224,0.0245550372463082,-0.2533607208657571,0.0043756157135803,4.852634912428695
2013-04-18 21:31:30.499392,0.000352,4.53757854783419,0.0245061680272523,-4.474055544378603,0.0043755700329609,4.852530192673574
2013-04-19 23:01:18.213311,0.0003508,4.509649789143777,0.0244695161129605,-4.035222174561914,0.0043755460363254,4.852514484710306
2013-04-22 09:02:17.985983,0.0003493,4.468627570404902,0.0243874856381167,-1.3282950445350483,0.0043754881826964,4.852223014725224
2013-04-24 20:28:39.099648,0.0003502,4.433241019820716,0.024300219175517,-4.537021787802804,0.0043754250062151,4.852013575214984
2013-04-25 22:13:53.801760,0.000352,4.415021527759148,0.0242600766027211,-4.0404546716593925,0.0043753967774847,4.851901874142857
2013-04-27 00:15:58.804991,0.0003508,4.454993058288322,0.0242181887006733,-3.528371578465753,0.0043753706429485,4.851755266485688
2013-04-28 00:37:34.474080,0.0003515,4.438269313395712,0.0241815367863814,-3.3996064222413658,0.0043753426324083,4.851826824985021
2013-04-29 20:30:26.289215,0.0003556,4.421828311841926,0.0241152142748056,-4.429160440029554,0.0043752957299666,4.851640074755057
2013-04-30 20:47:02.577983,0.0003548,4.405224994667704,0.0240768170312617,-4.322414357648329,0.004375267719408,4.851654037389074
2013-05-01 21:05:36.754367,0.0003596,4.396168481179105,0.0240384197877179,-4.214629804362167,0.0043752406250675,4.851647056072066
2013-05-05 10:24:44.159615,0.000361,4.395493038758583,0.0239057747645663,-0.6647906760968851,0.0043751536700205,4.851268319624382
2013-05-06 14:22:49.522655,0.0003673,4.397711352237868,0.0238603962040144,-5.891042985512248,0.0043751245250175,4.851165345198515
2013-05-07 21:25:46.113312,0.0003681,4.394573250242782,0.0238115269849586,-4.020292628140355,0.0043750942019807,4.851390492672023
2013-05-09 20:15:17.574624,0.0003714,4.399552674598722,0.0237434591441308,-4.299000765732825,0.0043750493501151,4.851310207526431
2013-05-10 21:08:40.151327,0.000371,4.4085481015635,0.0237015712420829,-4.057195869844522,0.0043750253970619,4.851266574295131
2013-05-11 21:33:18.171071,0.0003712,4.413613047052789,0.0236631739985391,-3.937305712866527,0.004375002534786,4.851296244892414
2013-05-13 16:03:59.634143,0.0003725,4.407317644440845,0.0236003421454673,-5.337274448463975,0.0043749620023015,4.851050153467884
2013-05-14 16:32:50.316000,0.0003714,4.406071479354921,0.0235636902311754,-5.192550001559354,0.0043749389219005,4.850882601859691
2013-05-15 19:46:27.271200,0.0003716,4.408427673845114,0.0235235476583795,-4.330669765010262,0.0043749135727284,4.85083722329914
2013-05-16 21:25:25.492224,0.0003711,4.411965456238906,0.0234851504148356,-3.884111567924246,0.0043748895760902,4.850800571384848
2013-05-17 23:23:01.745664,0.0003692,4.4198491084701645,0.0234450078420398,-3.3602824088646823,0.0043748647941029,4.850622547801145
2013-05-18 23:33:20.623680,0.0003677,4.427090479536689,0.0234083559277479,-3.305360387962925,0.0043748419754814,4.850564951935829
2013-05-20 13:36:50.992704,0.0003702,4.409520249956862,0.0233542507209361,-5.863491217940265,0.0043748062859729,4.850420089607913
2013-05-21 18:03:15.466176,0.0003717,4.39591017244981,0.0233106174896362,-4.667904028409858,0.0043747796715109,4.850882601859691
2013-05-22 19:02:34.357343,0.0003955,4.37440771606524,0.0232669842583364,-4.370725071343531,0.0043745833384785,4.851383511355014
2013-05-24 17:00:35.398656,0.0003721,4.390859189594538,0.0232058977345166,-4.8862394818465935,0.0043747109103078,4.850479430802481
2013-05-25 21:10:46.075871,0.0003989,4.374425169357759,0.0231552831862087,-3.7595352019046446,0.0043746862590907,4.851409691293794
2013-05-26 21:29:54.193632,0.0004037,4.386338786831873,0.0231151406134129,-3.6711988524734567,0.0043746629168804,4.851552808292458
2013-05-28 16:38:18.775103,0.0004173,4.277451185458451,0.0230488181018371,-4.808649124619933,0.004374587917104,4.855221490380149
2013-05-29 22:10:14.801088,0.0004256,4.269267336595849,0.0229982035535292,-3.331667735778236,0.0043745580739893,4.855097572003258
2013-05-31 20:08:14.035776,0.0004255,4.274983289896131,0.0229248997249455,-3.838256532486597,0.0043745122186151,4.85516040385633
2013-06-01 20:26:38.894784,0.0004297,4.283095580259401,0.0228830118228976,-3.749359932365519,0.0043744889200194,4.855148186551566
2013-06-02 20:48:26.378208,0.0004343,4.291385894206374,0.0228428692501017,-3.645914267599816,0.004374466406774,4.85516040385633
2013-06-03 17:09:34.060319,0.0004342,4.35457728510408,0.0228219252990778,-4.646862338947815,0.0043744720347402,4.852060699104787
2013-06-04 14:55:39.578304,0.0003805,4.702451075623834,0.02275385745825,-5.567645692422462,0.0043755709289809,4.857373481347859
2013-06-05 19:32:02.542848,0.0003847,4.715589914232847,0.0227049882391942,-4.352844173156849,0.0043755556581308,4.856828938621237
2013-06-07 16:50:41.203392,0.0003839,4.733598221454924,0.0226491377031304,-5.040966410694393,0.0043755084504478,4.856739926829384
2013-06-08 21:13:57.402624,0.0003799,4.753334404636477,0.0226072498010825,-3.890771744349856,0.0043754859371898,4.856722473536865
2013-06-10 20:56:15.107711,0.000373,4.773426634985436,0.0225339459724987,-3.9525633811874616,0.004375443310411,4.8566544056960375
2013-06-12 13:44:00.849120,0.0003677,4.786134377269207,0.0224780954364349,-5.820992450654203,0.0043754031707044,4.856598555159974
2013-06-13 13:47:33.051839,0.0003627,4.783378502380308,0.022446679509899,-5.784991544173317,0.0043753801340112,4.856563648574934
2013-06-14 22:22:28.566911,0.0003533,4.778018596247432,0.0224030462785992,-3.5086092153454222,0.0043753487639607,4.856355954393946
2013-06-15 22:35:50.225856,0.0003473,4.760109772792719,0.0223698850228113,-3.414614508479266,0.0043753236330361,4.856366426369458
2013-06-17 00:06:46.571615,0.0003421,4.734284135850959,0.0223332331085194,-2.973369093636318,0.0043752966696369,4.856443220856545
